,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsregressor__n_neighbors,param_kneighborsregressor__p,param_kneighborsregressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
20,0.007588386535644531,0.005172491867604297,0.014396727085113525,0.00491947032208363,13,1,uniform,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.805280026177296,-5.400498121233604,-5.044181070542359,-35.88684531558185,-13.034201133383778,13.196727707794514,1,-13.819103946290399,-13.494970894856616,-13.807420544378697,-4.793618253210808,-11.47877840968413,3.861867950348986
21,0.005492031574249268,0.00145513411355739,0.013927936553955078,0.0036492540596564775,13,1,distance,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.939101584462122,-5.479820365101531,-5.588744436322514,-36.874751016133594,-13.72060435050494,13.38040501944221,66,-0.46333104710969514,-0.5170339275775507,-0.6315507807692308,-0.6259493800060797,-0.5594662838656391,0.07186561307841124
22,0.00730443000793457,0.0026662286647741516,0.0034178495407104492,0.0004387802473428161,13,2,uniform,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.881437043601559,-5.50011930302947,-5.082656502058731,-35.96803134177076,-13.10806104761513,13.20123320048083,3,-13.877010205735099,-13.492592618115607,-13.8311839408284,-4.801830796498787,-11.500654390294473,3.870416333927763
23,0.007630467414855957,0.0025523194383487474,0.005107104778289795,0.0017739061401820591,13,2,distance,"{'kneighborsregressor__n_neighbors': 13, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.970036082850396,-5.483144411017234,-5.593826765724021,-36.60979780799411,-13.664201266896441,13.26058901412782,55,-0.463331047109695,-0.5170339275775507,-0.6315507807692309,-0.6259493800060797,-0.5594662838656391,0.07186561307841131
24,0.006936490535736084,0.0037372127080264952,0.016101479530334473,0.0067745581200694665,16,1,uniform,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.788757153657834,-5.373609961837559,-5.181722965869816,-36.05821086335358,-13.100575236179697,13.256412890483029,2,-13.874263112980767,-13.888240596153846,-14.23027308533654,-4.937473547307028,-11.732562585444546,3.92573628804177
25,0.004586696624755859,0.001475138185410752,0.01266556978225708,0.004627436070383041,16,1,distance,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.853873260677467,-5.396484356065714,-5.6449115147609685,-36.9040413012242,-13.699827608182087,13.40829786433574,65,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278447,-0.5591523515606895,0.07161432117043644
26,0.009181439876556396,0.008442958521111373,0.0049280524253845215,0.0019401656488721483,16,2,uniform,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.880955843173962,-5.45029347278226,-5.184583842165898,-36.04460344147859,-13.140109149900178,13.226250541570272,6,-13.891433816105769,-13.916987591947114,-14.171271528846157,-4.95300861295123,-11.733175387462568,3.916059546089733
27,0.008713364601135254,0.002948712525830831,0.008101880550384521,0.0029344096150251283,16,2,distance,"{'kneighborsregressor__n_neighbors': 16, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.903063166958737,-5.429596315098117,-5.648772137845801,-36.63353296070243,-13.653741145151272,13.279293769294895,53,-0.46322617032967034,-0.5170339275775508,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
28,0.0066280364990234375,0.003423358201598478,0.014823198318481445,0.0030717640577831193,19,1,uniform,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-5.755495358515135,-5.225910590142592,-5.296790806387793,-36.18543511593311,-13.115907967744658,13.320748931842214,4,-14.125635604943536,-14.197870634562113,-14.407430029831666,-5.023580286880188,-11.938629139054376,3.993746608234032
29,0.009099006652832031,0.003612341136588171,0.010556280612945557,0.0015306539287953697,19,1,distance,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.713007941563645,-5.379128178013265,-5.773316248075085,-36.89007011696325,-13.688880621153812,13.403974584735531,63,-0.46322617032967034,-0.5170339275775507,-0.6304652423076925,-0.6258840660278449,-0.5591523515606895,0.07161432117043649
30,0.006707549095153809,0.00396447335127618,0.004781782627105713,0.0026643966679458994,19,2,uniform,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.869654822114714,-5.265446814404434,-5.243808666402856,-36.15850973889402,-13.134355010454005,13.295375207107533,5,-14.210866919241427,-14.180970049009161,-14.440007097379073,-5.060746959504023,-11.97314775628342,3.9921343324277543
31,0.005239665508270264,0.0018246194449220222,0.0061019062995910645,0.0030004840280231483,19,2,distance,"{'kneighborsregressor__n_neighbors': 19, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-6.759512585119164,-5.392630150877319,-5.760631500190503,-36.62437250908419,-13.634286686317793,13.282751160046567,45,-0.46322617032967034,-0.5170339275775507,-0.6304652423076924,-0.6258840660278449,-0.5591523515606895,0.07161432117043647
