,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestregressor__max_depth,param_randomforestregressor__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0,0.10620743036270142,0.004080549887617945,0.008617758750915527,0.003967790841134806,1,0.5,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.5}",-6.240408797502917,-5.45400832516427,-6.281234226755584,-36.53552515303623,-13.62779412561475,13.229893418598111,3,-15.525038313312168,-15.796616041774216,-15.521378580546209,-5.757541829319289,-13.15014369123797,4.269580118618984
1,0.09255427122116089,0.012018977851137423,0.010704398155212402,0.002655495332074128,1,0.75,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.75}",-6.278763837709869,-5.448117502966609,-6.308880918347798,-36.57575978724842,-13.652880511568174,13.23903751278415,4,-15.453794085200375,-15.735555532513384,-15.440649692477146,-5.732906399234159,-13.090726427356266,4.249672477651255
2,0.0965585708618164,0.01130886832516567,0.0071089863777160645,0.0005980293520268966,1,1.0,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 1.0}",-6.374427638049643,-5.472349779793352,-6.3782648636203705,-36.62567364160063,-13.712678980765999,13.233970614279961,6,-15.433623661388355,-15.721157575061488,-15.43451691111867,-5.755791672657814,-13.086272455056582,4.233877590579187
3,0.06629043817520142,0.0068802797460866295,0.00795447826385498,0.0035963161467757743,1,sqrt,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'sqrt'}",-6.386751578974695,-5.663787929032054,-6.3860039676219165,-36.653101546911,-13.772411255634918,13.213466066307888,7,-15.916491487253186,-16.232477223820776,-15.994975548363273,-6.010780006159017,-13.538681066399063,4.347792459690132
4,0.07067805528640747,0.00916987077830671,0.007103860378265381,0.0017335265638539616,1,log2,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'log2'}",-6.438245550887318,-5.6882852442892125,-6.410091209202772,-36.66359850946068,-13.800055128459995,13.20369487655827,9,-15.989716984432668,-16.298585679896792,-16.084955783942988,-6.067177684793737,-13.610109033266546,4.356349401960224
5,0.12409698963165283,0.008971705011084113,0.012222349643707275,0.005838775717651265,3,0.5,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.5}",-6.4259369988953425,-7.346940490002379,-5.775310555288632,-35.89973356860256,-13.861980403197228,12.73574968729354,10,-9.567795954147211,-9.008004762982305,-9.242821409409894,-4.692978895840824,-8.127900255595058,1.9930891533968083
6,0.15261203050613403,0.005875407689825019,0.010556399822235107,0.002795795735305741,3,0.75,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.75}",-6.97699983904781,-8.75956535415437,-5.748747928632236,-35.859458318264906,-14.33619286002483,12.472486346903718,16,-8.297441528016938,-7.642574848835089,-8.186137948491593,-4.653630681439476,-7.194946251695774,1.488003108423455
7,0.16983354091644287,0.024828626446203865,0.010731220245361328,0.0021391839393489335,3,1.0,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 1.0}",-6.595460479114277,-11.2749598767603,-5.740293600344423,-35.90797233859183,-14.879671573702709,12.322132147850049,23,-7.387322246525279,-7.709571472465037,-7.643123078385909,-4.618902905677849,-6.8397299257635185,1.287827130960177
8,0.11346703767776489,0.007717421451342724,0.0077841877937316895,0.0020028348045613657,3,sqrt,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'sqrt'}",-6.071051213298007,-5.526392415598824,-5.871456837196671,-36.304180884495494,-13.443270337647249,13.200190922545794,2,-13.644809769331758,-13.872596756685965,-14.112216362506837,-5.286844514441858,-11.729116850741605,3.7231176990377426
9,0.0905948281288147,0.017475671177379706,0.015098273754119873,0.004206035049705141,3,log2,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'log2'}",-6.148416913193254,-5.2794754641967785,-5.918824486215751,-36.3235214531204,-13.417559579181546,13.228595593692816,1,-14.209055001365213,-14.766165882841543,-14.771075020649352,-5.382727844385437,-12.282255937310387,3.9899897113089136
10,0.18700075149536133,0.004854992076117066,0.008815467357635498,0.0034363777447594178,10,0.5,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.5}",-6.028459559722887,-9.459977764775772,-5.829741154970705,-36.567642885396204,-14.47145534121639,12.838611814851824,17,-3.2939810681374646,-3.2217475559036686,-3.392286327739444,-2.2268319997480885,-3.0337117378821663,0.46976809210321796
11,0.1855182647705078,0.01279632423428685,0.006437480449676514,0.0017399503138862203,10,0.75,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.75}",-6.447798611552724,-9.579294311792966,-5.804989411094327,-36.34031620104285,-14.543099633870717,12.66537092093065,19,-3.3171938521070956,-3.3357867231995297,-3.278365748773313,-2.1792930197605354,-3.0276598359601183,0.4902427548404365
12,0.17683130502700806,0.007992627586799184,0.007744312286376953,0.0018418652784850012,10,1.0,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 1.0}",-6.978565162163164,-11.068542190893515,-5.75410031701318,-36.6694740925916,-15.117670440665364,12.597590646919112,27,-3.5631858393022138,-3.716032923760825,-3.4293769729490156,-2.2020984722094252,-3.2276735520553697,0.6007395203470824
13,0.08724647760391235,0.006922313275583056,0.007850408554077148,0.0024959058167890323,10,sqrt,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'sqrt'}",-5.699739035200827,-7.727969085893856,-5.18481603514756,-36.22713638187745,-13.709915134529924,13.035040918878474,5,-4.547250596804596,-4.163886038339463,-4.392297189195531,-2.8829885403704236,-3.996605591177503,0.6572494668721848
14,0.08767855167388916,0.00814096081991219,0.00813603401184082,0.00484142777535182,10,log2,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'log2'}",-5.888499918547731,-7.536265611672988,-5.245189896230306,-36.48748093118449,-13.78935908940888,13.131377650734487,8,-5.207174982762446,-5.0218473655237705,-5.15430694032589,-3.0159698545068814,-4.599824785779747,0.916927508396415
15,0.18235599994659424,0.005424628759676027,0.008382797241210938,0.0025127349397270756,30,0.5,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.5}",-6.657249230869767,-10.696892013218633,-5.787477104665688,-36.43325257331895,-14.89371773051826,12.57306584556092,24,-2.4856579259129354,-2.4337557427737075,-2.3018513557898888,-1.2866070649362706,-2.126968022353201,0.4897876762897189
16,0.19489604234695435,0.011700520424097855,0.006743192672729492,0.00019424969924532358,30,0.75,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.75}",-6.710026654209316,-8.340051480421145,-5.964119882646471,-37.076135041033815,-14.522583264577687,13.049614297417579,18,-2.324641326022568,-2.2790716819177073,-2.411190152994727,-1.2993226391996913,-2.0785564500336733,0.45238662576948774
17,0.26164376735687256,0.009008045938938069,0.007665276527404785,0.0017515659444237944,30,1.0,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 1.0}",-7.167685518623949,-11.20974776802245,-5.96594788017376,-37.09831264961748,-15.36042345410941,12.699813596231209,28,-2.5672232858077897,-2.690008759836511,-2.6812249361897242,-1.3158880372502957,-2.31358625477108,0.5780539722102602
18,0.11828964948654175,0.008636559759770004,0.01343071460723877,0.0043266196236006185,30,sqrt,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 'sqrt'}",-6.392198833229182,-8.99849142499884,-5.943287437102282,-37.05861101507443,-14.598147177601184,13.019915185018549,20,-2.249934795630216,-2.2020520356301865,-2.340930108700834,-1.2189055728086737,-2.0029556281924776,0.45541171686318077
19,0.12340670824050903,0.003771507441335299,0.009844005107879639,0.0023688188603362774,30,log2,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 'log2'}",-6.2017785598201645,-8.214143373888659,-5.405001097488553,-36.78499955911473,-14.151480647578026,13.107505674466308,13,-2.2297407914695166,-2.0888571358174612,-2.2554772665468814,-1.2474430884456373,-1.9553795705698742,0.4136190970600591
20,0.16101861000061035,0.006667892424340936,0.009966850280761719,0.002501755739644359,50,0.5,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 0.5}",-6.537216745981137,-11.329448221673708,-5.774423851439726,-36.34989246441428,-14.997745320877213,12.510203774744264,25,-2.365474786518089,-2.42712639600813,-2.2541889942588966,-1.287624954052654,-2.0836037827094427,0.46371884226998444
21,0.20807206630706787,0.008822398669468694,0.010125696659088135,0.003399914825874898,50,0.75,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 0.75}",-6.702297020559206,-8.90450133479317,-5.994624036820796,-36.893809120125404,-14.623807878074643,12.902292147995023,21,-2.331037305024938,-2.303392225754432,-2.4129355232701926,-1.291505128158683,-2.0847175455520612,0.45972954540490757
22,0.24942708015441895,0.014537216145392015,0.008019328117370605,0.0008395837989050833,50,1.0,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 1.0}",-7.154606538653312,-12.086194253900485,-5.9574675453889325,-37.09488480275079,-15.57328828517338,12.636031341932462,29,-2.5655041230090485,-2.7656381072380056,-2.658755729072949,-1.3110433475489978,-2.3252353267172503,0.5898103366673575
23,0.11208397150039673,0.009394985385229288,0.009226441383361816,0.0028054265834792803,50,sqrt,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'sqrt'}",-6.338568038103428,-8.124062292163,-5.742310819389924,-37.13350098462203,-14.334610533569595,13.192086882157058,14,-2.264527907922193,-2.120959125675859,-2.3355889732211197,-1.2162609351535598,-1.9843342354931828,0.45013646268592994
24,0.11122918128967285,0.0028840619341399874,0.012430071830749512,0.004552942092860117,50,log2,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'log2'}",-6.227723408581026,-7.7807565892036825,-5.429424206720355,-36.90122069270163,-14.084781224301672,13.200181809699181,11,-2.242209863483694,-2.1437145033501213,-2.2062321833306053,-1.2334274383078272,-1.9563959971180622,0.418891228707781
25,0.1611875295639038,0.0032999490405693876,0.00769120454788208,0.002014336954260578,100,0.5,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 0.5}",-6.537216745981137,-11.329448221673708,-5.774423851439726,-36.34989246441428,-14.997745320877213,12.510203774744264,25,-2.365474786518089,-2.42712639600813,-2.2541889942588966,-1.287624954052654,-2.0836037827094427,0.46371884226998444
26,0.20879358053207397,0.003700560343340398,0.009185731410980225,0.0032746535340085025,100,0.75,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 0.75}",-6.702297020559206,-8.90450133479317,-5.994624036820796,-36.893809120125404,-14.623807878074643,12.902292147995023,21,-2.331037305024938,-2.303392225754432,-2.4129355232701926,-1.291505128158683,-2.0847175455520612,0.45972954540490757
27,0.24561536312103271,0.010549213090819205,0.009231388568878174,0.0016342651840802953,100,1.0,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 1.0}",-7.154606538653312,-12.086194253900485,-5.9574675453889325,-37.09488480275079,-15.57328828517338,12.636031341932462,29,-2.5655041230090485,-2.7656381072380056,-2.658755729072949,-1.3110433475489978,-2.3252353267172503,0.5898103366673575
28,0.11521029472351074,0.01077982611409439,0.011207759380340576,0.0021292294965114173,100,sqrt,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 'sqrt'}",-6.338568038103428,-8.124062292163,-5.742310819389924,-37.13350098462203,-14.334610533569595,13.192086882157058,14,-2.264527907922193,-2.120959125675859,-2.3355889732211197,-1.2162609351535598,-1.9843342354931828,0.45013646268592994
29,0.08963954448699951,0.005550031215741341,0.006623744964599609,0.0001527549715518763,100,log2,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 'log2'}",-6.227723408581026,-7.7807565892036825,-5.429424206720355,-36.90122069270163,-14.084781224301672,13.200181809699181,11,-2.242209863483694,-2.1437145033501213,-2.2062321833306053,-1.2334274383078272,-1.9563959971180622,0.418891228707781
0,0.05725902318954468,0.0013820844162495908,0.005799770355224609,0.0017924191596816973,1,0.5,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.5}",-40.119795189788334,-5.60580407496244,-6.292090863880743,-5.195168192830471,-14.303214580365498,14.910360458927855,3,-5.613110508983158,-16.813151179220394,-16.58570637562686,-16.91077048840599,-13.980684638059099,4.83246067899116
1,0.06796753406524658,0.0032655296434706384,0.007635235786437988,0.0034109031382215287,1,0.75,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.75}",-40.11394746289089,-5.848779977040737,-6.15675538985473,-5.260970894081344,-14.345113430966926,14.881123467039114,4,-5.5740593654964865,-16.6595699081854,-16.459194131499768,-16.84487689763802,-13.884425075704918,4.7999301494739735
2,0.07898926734924316,0.008897635503998658,0.008058547973632812,0.0015235739114265062,1,1.0,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 1.0}",-40.100703362764136,-6.137943746966331,-6.158291584828425,-5.346335881582833,-14.43581864403543,14.821244773448273,5,-5.5541071455381745,-16.661015975334045,-16.448862344418078,-16.860213774491406,-13.881049809945425,4.809762602168517
3,0.0630761981010437,0.0010679297037941237,0.004341304302215576,6.428274584938718e-05,1,sqrt,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'sqrt'}",-40.55274418965061,-5.714917655857083,-6.7513274976675905,-5.331278185210688,-14.587566882096493,14.999998875289796,6,-5.856446104841836,-17.346588580758784,-16.993602574661587,-17.49315137109022,-14.422447157838107,4.948915074132884
4,0.06927269697189331,0.009596398106696425,0.011041998863220215,0.006872326201224601,1,log2,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'log2'}",-40.63270099716851,-5.7794090544746135,-6.809101844436607,-5.345844989959191,-14.64176422150973,15.015282613521583,7,-5.911099621208356,-17.46466176508137,-17.075653589278588,-17.530138854694474,-14.495388457565696,4.959185339436835
5,0.09366333484649658,0.0028488377599185035,0.004923641681671143,0.0006057985594662567,3,0.5,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.5}",-39.44464474860727,-5.281838232499321,-6.060278124419285,-10.69289562025803,-15.369914181445974,14.052631020285084,14,-4.641731567592175,-11.24883295220709,-12.010965766840135,-10.012915898939559,-9.47861154639474,2.882160248576287
6,0.09985947608947754,0.010392841288459322,0.005493044853210449,0.0016542438418961274,3,0.75,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.75}",-39.39643402303804,-5.286708571257549,-6.118632801148079,-14.866143971136744,-16.4169798416451,13.787669279930176,24,-4.559739320385864,-8.838757349848974,-10.733364997963564,-8.697339997123356,-8.20730041633044,2.254139573588005
7,0.10154479742050171,0.008132440666697991,0.005788028240203857,0.002187899565413359,3,1.0,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 1.0}",-39.41939978375386,-5.242719023866031,-6.04145260941522,-21.249244603276747,-17.988204005077964,13.920333999253618,26,-4.512803948519681,-7.863634918319076,-9.58328933688748,-8.063782384908261,-7.505877647158624,1.8515788840593563
8,0.07462531328201294,0.01766897035930713,0.00982201099395752,0.00458576819263025,3,sqrt,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'sqrt'}",-39.86703624949444,-5.274231021928483,-6.326837718759269,-5.315034325026044,-14.195784828802061,14.827300242831715,1,-5.150173603582183,-15.675068084840756,-15.280521584267145,-15.235363700575661,-12.835281743316436,4.440294609208145
9,0.0626102089881897,0.012793214087223035,0.00922095775604248,0.0035417507467414575,3,log2,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'log2'}",-39.97990856257012,-5.379066365697534,-6.319499115824268,-5.268405541160273,-14.236719896313046,14.868446758444327,2,-5.307623409790167,-15.839997895956817,-15.884536674600563,-15.82847780373433,-13.21515894602047,4.565465767032163
10,0.12242919206619263,0.0035312458555751196,0.007050812244415283,0.0019622578596847195,10,0.5,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.5}",-40.09615193648371,-5.395798742018334,-5.235452354376809,-12.032335924941096,-15.689934739454987,14.355372729662099,19,-2.0018158265634107,-3.6806381879883725,-4.485452702489355,-4.043574288198495,-3.5528702513099084,0.9397599366640638
11,0.15702605247497559,0.0036005892393244678,0.007167994976043701,0.0027058159067373665,10,0.75,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.75}",-40.40273177831316,-5.418695150333715,-5.249902562114968,-16.11426610387728,-16.79639889865978,14.322167934789393,25,-1.9014955876122115,-3.6253603703908706,-4.283469579377317,-4.063569790087603,-3.4684738318670005,0.9351993733809143
12,0.19083034992218018,0.0326390742994466,0.011284410953521729,0.005316735501714219,10,1.0,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 1.0}",-40.377967537419686,-5.35292227493333,-5.181376425136146,-23.375555764535562,-18.571955500506178,14.599890272217259,30,-1.8778842081928822,-3.727857516326364,-4.399745796328199,-4.071447050834535,-3.5192336429204953,0.976958697644664
13,0.08778113126754761,0.003775847684426163,0.009485185146331787,0.0030934566447914907,10,sqrt,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'sqrt'}",-39.77963150690713,-4.942712228897904,-5.6970221609775935,-10.867645086896417,-15.321752745919762,14.303730539723107,13,-2.6243746293746217,-5.336390587705971,-5.662811475758107,-5.259038388813493,-4.7206537704130485,1.2197373902191078
14,0.07769346237182617,0.007134073026016172,0.010779082775115967,0.005351777677187174,10,log2,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'log2'}",-39.696105213647144,-5.049647011718844,-5.571083358715376,-9.093491787919461,-14.852581843000207,14.427504263996436,8,-2.913063275295997,-6.156877148227396,-6.930852445909633,-6.071620707520346,-5.518103394238343,1.5408201735752192
15,0.26529526710510254,0.06409110847461394,0.015548288822174072,0.0045078428897251804,30,0.5,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.5}",-40.34417850617212,-5.161588556720861,-5.647016124664294,-10.121695175598822,-15.318619590789025,14.577309554899784,12,-1.0673053207095318,-2.753005334118301,-3.367218728784765,-2.910889585073734,-2.524604742171583,0.8710773135157607
16,0.3064103126525879,0.005890525681795193,0.01837897300720215,0.004448890951157631,30,0.75,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.75}",-40.35911989132252,-5.486744095213791,-5.542845133312386,-12.481462956373868,-15.967543019055642,14.366830275065515,21,-1.0885023551412965,-2.7404100720127813,-3.5109601448582675,-3.061030296435459,-2.600225717111951,0.9147044925404524
17,0.3557267189025879,0.013606104740977615,0.013059914112091064,0.0011741825208500345,30,1.0,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 1.0}",-40.81615755724003,-5.4253140483645685,-5.59517619748404,-20.37108336978331,-18.051932793217986,14.475761416216962,27,-1.1014382296685976,-2.780360235468937,-3.488250026981874,-3.1854845981566995,-2.638883272569027,0.9224898215707451
18,0.172651469707489,0.017960270848782583,0.016919970512390137,0.006640085506102845,30,sqrt,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 'sqrt'}",-40.279766790084715,-5.439140539085526,-5.6550668548595135,-11.701666864278323,-15.76891026207702,14.372878344204954,20,-1.0487826200645876,-2.754835473748271,-3.2769096583919697,-2.804025318219159,-2.4711382676059968,0.8461177541484644
19,0.17075878381729126,0.01739843910261634,0.01735997200012207,0.0026448131099512614,30,log2,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 'log2'}",-39.873958013818665,-5.2246698226237624,-5.759362719686008,-9.218874829664548,-15.019216346448246,14.431564155172751,11,-1.066076609873012,-2.513019242521876,-3.3498602062575795,-2.743747903390501,-2.418175990510742,0.8383317550201957
20,0.2042548656463623,0.028940158373218724,0.014380455017089844,0.002605194408126268,50,0.5,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 0.5}",-40.46505339258141,-5.206047031892195,-5.559653347432862,-10.478574781590176,-15.427332138374162,14.604994342081135,15,-1.0598721744948496,-2.7852689180979664,-3.3371441404091065,-2.9444012914336644,-2.5316716311088965,0.8731604892870204
21,0.23758625984191895,0.03250420960789144,0.014894247055053711,0.0029699775364371915,50,0.75,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 0.75}",-40.32531290416101,-5.532082707788879,-5.573632430239706,-12.877002607111566,-16.07700766232529,14.315521934402398,22,-1.089690388128974,-2.7219834511375836,-3.4839307916126003,-3.052391391764094,-2.5869990056608128,0.9057083689506996
22,0.28283125162124634,0.01978414139090915,0.00842815637588501,0.0019048196699318009,50,1.0,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 1.0}",-40.84667588712041,-5.427561327858894,-5.578091544844005,-20.419595635522246,-18.06798109883639,14.492899815464785,28,-1.0987444004346845,-2.8646169308137672,-3.5190042538658766,-3.1847376562756673,-2.6667758103474988,0.9344037410562402
23,0.11165368556976318,0.013208334779906666,0.007456541061401367,0.0015300367469458656,50,sqrt,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'sqrt'}",-40.24491692803681,-5.462861937955771,-5.617331424380587,-11.253275479108186,-15.64459644237034,14.393342463264693,17,-1.0485037543819418,-2.7604692537757693,-3.2902396672353946,-2.806334420998448,-2.4763867740978887,0.8501139268675361
24,0.1416010856628418,0.02789552971548748,0.011721014976501465,0.00389530135307124,50,log2,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'log2'}",-39.92860247669154,-5.200127331113236,-5.778158350085839,-9.079545026907896,-14.996608296199627,14.470373442461577,9,-1.045341950919683,-2.60208314430882,-3.3809933858768644,-2.6720983564144736,-2.42512920937996,0.852906157967158
