,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_elasticnet__alpha,param_elasticnet__l1_ratio,param_elasticnet__max_iter,param_elasticnet__selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
40,5.951740503311157,0.21301363385629415,0.011472761631011963,0.007719746541703709,5.994842503189409,0.0,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-4.957735841623344,-8.541445061354908,-7.5455011137067665,-6.775764244775719,-6.9551115653651845,1.312125091453347,25,-7.577728191376809,-6.385614245466199,-6.726033465772392,-6.985787879249069,-6.918790945466117,0.4359242258080424
41,5.99284964799881,0.20791762374733513,0.016359150409698486,0.012889813192203045,5.994842503189409,0.0,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-4.957735841623344,-8.541445061354908,-7.54550111370677,-6.775764244775718,-6.955111565365185,1.3121250914533475,26,-7.577728191376809,-6.385614245466199,-6.726033465772394,-6.985787879249069,-6.918790945466118,0.4359242258080422
42,0.01074528694152832,0.001560278153454017,0.0037284493446350098,0.0018693946534920395,5.994842503189409,0.25,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
43,0.004231274127960205,0.0007345051402813612,0.0022660493850708008,0.0009689795898167079,5.994842503189409,0.25,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
44,0.005648136138916016,0.0021942918204814776,0.003993511199951172,0.0024234249309705367,5.994842503189409,0.5,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
45,0.005334794521331787,0.0029389426711000704,0.002070009708404541,0.000710159592079381,5.994842503189409,0.5,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
46,0.005971431732177734,0.003036064626324599,0.0031392574310302734,0.002053080825574149,5.994842503189409,0.75,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
47,0.005609869956970215,0.0025892305412520728,0.0024628043174743652,0.0012126921371712904,5.994842503189409,0.75,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
48,0.005448460578918457,0.003318583738580196,0.0027428269386291504,0.0016564148788864464,5.994842503189409,1.0,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
49,0.0059757232666015625,0.0024078995663505687,0.0037019848823547363,0.0033405831221580175,5.994842503189409,1.0,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-5.076010175849262,-8.66572705328171,-7.691540598181769,-6.9107976609370425,-7.086018872062446,1.3165268635974046,41,-7.726239522130179,-6.53281723668639,-6.85434658366864,-7.124846016880564,-7.0595623398414435,0.4382620033015636
