,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsregressor__n_neighbors,param_kneighborsregressor__p,param_kneighborsregressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
67,0.007292389869689941,0.003716166387751293,0.007151544094085693,0.0025882179491109256,42,2,distance,"{'kneighborsregressor__n_neighbors': 42, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-5.579242329114794,-7.624708930784268,-5.849316797150713,-37.33610440160685,-14.097343114664158,13.439893959375276,36,-0.41602438650075413,-0.44020947124542126,-0.49043222008547016,-0.4910484526482221,-0.4594286326199669,0.03245897487394043
68,0.006977200508117676,0.00369303253530209,0.013246774673461914,0.002041051263518468,44,1,uniform,"{'kneighborsregressor__n_neighbors': 44, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-4.898741312078685,-6.413484382498001,-6.363305117920932,-37.40603453115437,-13.770391335912997,13.65960110654895,14,-16.015389448426575,-15.47696177256834,-15.616529830022246,-5.674113235676836,-13.195748571673498,4.347110775281668
69,0.003394007682800293,7.765869930864798e-05,0.0126991868019104,0.0022745089484357646,44,1,distance,"{'kneighborsregressor__n_neighbors': 44, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.094604991355947,-7.5476701155567,-5.924197120111136,-37.46155064254646,-14.257005717392563,13.411996254593106,48,-0.41602438650075424,-0.44020947124542126,-0.4904322200854701,-0.4910484526482221,-0.4594286326199669,0.03245897487394038
70,0.006060957908630371,0.002430568576754878,0.006305336952209473,0.0024681089610045564,44,2,uniform,"{'kneighborsregressor__n_neighbors': 44, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.014511198918386,-6.590210049224966,-6.404694275574126,-37.362806222499636,-13.843055436554279,13.59278166309745,24,-16.15379250214558,-15.56264901621106,-15.708359810553079,-5.741644526459608,-13.291611463842331,4.364411907324771
71,0.0048274993896484375,0.001568833101727789,0.006182193756103516,0.0024963384751493936,44,2,distance,"{'kneighborsregressor__n_neighbors': 44, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-5.512688943135683,-7.635406641850505,-5.859146868984844,-37.181142684289206,-14.04709628456506,13.380699637917171,35,-0.41602438650075424,-0.44020947124542126,-0.4904322200854701,-0.4910484526482221,-0.4594286326199669,0.03245897487394038
72,0.008008241653442383,0.0031194292833217853,0.011865675449371338,0.0010679377677569604,47,1,uniform,"{'kneighborsregressor__n_neighbors': 47, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-4.910397931169725,-6.426745061363961,-6.3194424240590905,-37.39262000591018,-13.76230135562574,13.656085538793336,12,-16.082593107706245,-15.451299197409199,-15.659382314935408,-5.701519050817803,-13.223698417717163,4.34888556290882
73,0.003194272518157959,0.0001159433221065994,0.013733923435211182,0.006741142101467599,47,1,distance,"{'kneighborsregressor__n_neighbors': 47, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-6.021083144379268,-7.554709643284741,-5.876237600060964,-37.402086277888934,-14.213529166403477,13.40406338428833,45,-0.41602438650075424,-0.44020947124542126,-0.49043222008547016,-0.4910484526482221,-0.4594286326199669,0.032458974873940394
74,0.004827260971069336,0.002695181739417044,0.004870235919952393,0.0012974295194873263,47,2,uniform,"{'kneighborsregressor__n_neighbors': 47, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.015643166518204,-6.599176706101763,-6.387406606822108,-37.3767783681656,-13.844751211901919,13.599814239891339,25,-16.216121944701747,-15.557777746770203,-15.778783582268343,-5.768753255255872,-13.330359132249042,4.3721186632020945
75,0.0048250555992126465,0.0017316308932695437,0.0063530802726745605,0.0023927429794233794,47,2,distance,"{'kneighborsregressor__n_neighbors': 47, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-5.462005182560647,-7.63967830854814,-5.801233106024718,-37.15487196669529,-14.014447140957198,13.385795521910936,32,-0.41602438650075424,-0.44020947124542126,-0.4904322200854701,-0.4910484526482221,-0.4594286326199669,0.03245897487394038
76,0.006846010684967041,0.003536141260043832,0.015143394470214844,0.002814014922442956,50,1,uniform,"{'kneighborsregressor__n_neighbors': 50, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-4.9382108154838695,-6.453380042580646,-6.355307891981565,-37.40759132055556,-13.78862251765041,13.649591780550647,19,-16.140212256615385,-15.47958742516923,-15.656812458584614,-5.732817997112137,-13.25235753437034,4.348135698728497
77,0.010739028453826904,0.0007862594053833211,0.012192010879516602,0.0024720500938448,50,1,distance,"{'kneighborsregressor__n_neighbors': 50, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-5.962115482701005,-7.564071577730448,-5.870608414609699,-37.37535842970846,-14.193038476187404,13.401250837354828,42,-0.41602438650075413,-0.44020947124542126,-0.49043222008547016,-0.4910484526482221,-0.4594286326199669,0.03245897487394043
78,0.01235276460647583,0.003376522311024635,0.004140198230743408,4.951603622932947e-05,50,2,uniform,"{'kneighborsregressor__n_neighbors': 50, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'uniform'}",-5.041950532165895,-6.660022938986174,-6.417849813824888,-37.42406621925927,-13.885972376059055,13.603729121257928,28,-16.24047768313846,-15.5844021184,-15.83328622258462,-5.815629722457757,-13.36844893664521,4.366906758586937
79,0.006081521511077881,0.0022908863295429144,0.004182040691375732,6.564858389653464e-05,50,2,distance,"{'kneighborsregressor__n_neighbors': 50, 'kneighborsregressor__p': 2, 'kneighborsregressor__weights': 'distance'}",-5.440096159847525,-7.679259066800441,-5.799131236246743,-37.158536707616705,-14.019255792627852,13.386507269200365,33,-0.41602438650075424,-0.44020947124542126,-0.4904322200854701,-0.4910484526482221,-0.4594286326199669,0.03245897487394038
0,0.003540635108947754,0.00013394016475121385,0.008437693119049072,0.00020593606613870333,1,1,uniform,"{'kneighborsregressor__n_neighbors': 1, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'uniform'}",-10.36580138248848,-45.39229493087558,-5.926301843317973,-41.265763888888884,-25.73754051139273,17.721530929649568,77,-1.327110153846154,-0.6920967692307692,-1.0000983076923078,-0.8686999999999999,-0.9720013076923079,0.23233028474997822
1,0.009899497032165527,0.0015000342316648387,0.008334696292877197,0.00014968067406866305,1,1,distance,"{'kneighborsregressor__n_neighbors': 1, 'kneighborsregressor__p': 1, 'kneighborsregressor__weights': 'distance'}",-10.365801382488483,-45.39229493087558,-5.926301843317973,-41.265763888888884,-25.73754051139273,17.721530929649568,77,-1.327110153846154,-0.6920967692307692,-1.0000983076923078,-0.8686999999999999,-0.9720013076923079,0.23233028474997822
