,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_elasticnet__alpha,param_elasticnet__l1_ratio,param_elasticnet__max_iter,param_elasticnet__selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
35,0.006390750408172607,0.003116230364630287,0.0017113089561462402,0.00014813982337368313,2.1544346900318834,0.5,100000,random,"{'elasticnet__alpha': 2.1544346900318834, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
36,0.00792229175567627,0.0031324146305347026,0.003622710704803467,0.001968569246177473,2.1544346900318834,0.75,100000,cyclic,"{'elasticnet__alpha': 2.1544346900318834, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
37,0.0055609941482543945,0.0024830199414109283,0.0016531944274902344,0.00012425188310061263,2.1544346900318834,0.75,100000,random,"{'elasticnet__alpha': 2.1544346900318834, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
38,0.00524294376373291,0.0023348545237136717,0.002523660659790039,0.0015396943823535333,2.1544346900318834,1.0,100000,cyclic,"{'elasticnet__alpha': 2.1544346900318834, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
39,0.005499124526977539,0.002425175885238687,0.0037525296211242676,0.00204850048834549,2.1544346900318834,1.0,100000,random,"{'elasticnet__alpha': 2.1544346900318834, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
40,4.830092430114746,0.10088506312783073,0.0022869110107421875,0.00024282426061021434,5.994842503189409,0.0,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-7.893646633579553,-5.350532686828647,-6.254857718763291,-9.67029328131018,-7.2923325801204175,1.6479697054881106,28,-7.071105639063199,-7.911811387762885,-7.620415129039908,-6.485876734997784,-7.272302222715944,0.5452292363617882
41,4.870657324790955,0.10006078997885963,0.0046089887619018555,0.002142157356012857,5.994842503189409,0.0,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-7.893646633579552,-5.350532686828646,-6.254857718763291,-9.67029328131018,-7.292332580120417,1.6479697054881108,27,-7.071105639063196,-7.911811387762883,-7.620415129039908,-6.485876734997784,-7.272302222715943,0.545229236361788
42,0.009658753871917725,0.00017700563462090868,0.001755833625793457,8.065114153622982e-05,5.994842503189409,0.25,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
43,0.01005697250366211,0.003032994807367602,0.001685023307800293,6.48460185445721e-05,5.994842503189409,0.25,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
44,0.00938647985458374,0.00011053695435076646,0.0019515156745910645,0.0003610310113985298,5.994842503189409,0.5,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
45,0.005097508430480957,0.001444839747443163,0.0020845532417297363,0.0007542725558782868,5.994842503189409,0.5,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
46,0.006221950054168701,0.002532539110340128,0.0016858577728271484,8.71130396843444e-05,5.994842503189409,0.75,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
47,0.010432720184326172,0.0009714525407882222,0.004167020320892334,0.0025511994643895902,5.994842503189409,0.75,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
48,0.005864322185516357,0.002716031330147895,0.0017285943031311035,6.442627977049946e-05,5.994842503189409,1.0,100000,cyclic,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
49,0.006768524646759033,0.0032737479709155507,0.002907693386077881,0.001186755826144933,5.994842503189409,1.0,100000,random,"{'elasticnet__alpha': 5.994842503189409, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
50,4.852839529514313,0.10254751785000563,0.0025256872177124023,0.0005393825168781544,16.68100537200059,0.0,100000,cyclic,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-7.973140907460428,-5.419420509105277,-6.334179769032857,-9.753338789946623,-7.370019993886297,1.6524048112899985,29,-7.156459751909676,-8.004304510285056,-7.7029808567012195,-6.566529496856308,-7.357568653938065,0.5485810323494268
51,4.8916574120521545,0.10590935556902749,0.003546416759490967,0.0016108035379152562,16.68100537200059,0.0,100000,random,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-7.973140907460428,-5.419420509105277,-6.334179769032857,-9.753338789946623,-7.370019993886297,1.6524048112899985,29,-7.156459751909676,-8.004304510285056,-7.7029808567012195,-6.566529496856308,-7.357568653938065,0.5485810323494268
52,0.0079803466796875,0.002680952959540124,0.0018473267555236816,0.00018617379840474532,16.68100537200059,0.25,100000,cyclic,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
53,0.008129239082336426,0.0031576856098943164,0.0016980171203613281,7.22693475137235e-05,16.68100537200059,0.25,100000,random,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
54,0.004426121711730957,0.0009943996855526953,0.0026868581771850586,0.0018764409603525877,16.68100537200059,0.5,100000,cyclic,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
55,0.0066645145416259766,0.0032179943360074632,0.0027195215225219727,0.0016591646604542298,16.68100537200059,0.5,100000,random,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
56,0.010027170181274414,0.0021331865806653574,0.0025647878646850586,0.0014056411768005041,16.68100537200059,0.75,100000,cyclic,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
57,0.008754491806030273,0.0030525994397589333,0.002671480178833008,0.0017196078977568803,16.68100537200059,0.75,100000,random,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
58,0.008095741271972656,0.0025311040250775743,0.0032305121421813965,0.0016972022642157132,16.68100537200059,1.0,100000,cyclic,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
59,0.00709301233291626,0.003563471979796935,0.0017570257186889648,9.301999478524448e-05,16.68100537200059,1.0,100000,random,"{'elasticnet__alpha': 16.68100537200059, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
60,4.844963848590851,0.08364299415240847,0.0038071870803833008,0.0017325121852375695,46.41588833612777,0.0,100000,cyclic,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.007039209844518,-5.448997498035904,-6.367366515037136,-9.788281539261982,-7.402921190544886,1.654168511412014,33,-7.192077575587246,-8.042825419982934,-7.737910051046389,-6.6004886218396495,-7.393325417114054,0.5499272000295002
61,4.902525901794434,0.13994755038831436,0.004481196403503418,0.0041657818763883425,46.41588833612777,0.0,100000,random,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.007039209844518,-5.448997498035904,-6.367366515037136,-9.788281539261982,-7.402921190544886,1.654168511412014,33,-7.192077575587246,-8.042825419982934,-7.737910051046389,-6.6004886218396495,-7.393325417114054,0.5499272000295002
62,0.006341278553009033,0.0028603346482222927,0.0017303228378295898,4.971084548657991e-05,46.41588833612777,0.25,100000,cyclic,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
63,0.006880819797515869,0.0035128003112573727,0.0026106834411621094,0.0016119237604419864,46.41588833612777,0.25,100000,random,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.25, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
64,0.006334543228149414,0.0030662215567795895,0.0016791820526123047,0.00011946043738573338,46.41588833612777,0.5,100000,cyclic,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
65,0.006344914436340332,0.002928844446884421,0.0016388297080993652,5.858099623509579e-05,46.41588833612777,0.5,100000,random,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.5, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
66,0.006850004196166992,0.0034711649803313184,0.0016289949417114258,5.7976540556780505e-05,46.41588833612777,0.75,100000,cyclic,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
67,0.006359994411468506,0.0031727589718610226,0.001669168472290039,0.00016485907751230658,46.41588833612777,0.75,100000,random,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 0.75, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
68,0.007755875587463379,0.0027460450945852063,0.001719057559967041,0.00010869918180123539,46.41588833612777,1.0,100000,cyclic,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
69,0.0068359375,0.0035540770537986193,0.0017615556716918945,0.00013994678110103992,46.41588833612777,1.0,100000,random,"{'elasticnet__alpha': 46.41588833612777, 'elasticnet__l1_ratio': 1.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'random'}",-8.027573482865325,-5.466964080230143,-6.387312351705069,-9.809330914899395,-7.422795207424983,1.6552046390166602,41,-7.213458346982248,-8.065927462485208,-7.759004578461538,-6.620954064761527,-7.414836113172631,0.5507207979444376
70,4.92219477891922,0.13115296307834184,0.0029464364051818848,0.001386193179619552,129.15496650148827,0.0,100000,cyclic,"{'elasticnet__alpha': 129.15496650148827, 'elasticnet__l1_ratio': 0.0, 'elasticnet__max_iter': 100000, 'elasticnet__selection': 'cyclic'}",-8.020059376298516,-5.460385424616114,-6.380026592572973,-9.801638092897848,-7.415527371596362,1.6548281795415245,35,-7.205650712180243,-8.057493121384814,-7.7512906465704035,-6.61347385176967,-7.406977082976282,0.5504322464697295
