,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestregressor__max_depth,param_randomforestregressor__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
23,0.11816644668579102,0.012343089166638618,0.011074066162109375,0.0037102970184626056,50,sqrt,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'sqrt'}",-6.338568038103428,-8.124062292163,-5.742310819389924,-37.13350098462203,-14.334610533569595,13.192086882157058,14,-2.264527907922193,-2.120959125675859,-2.3355889732211197,-1.2162609351535598,-1.9843342354931828,0.45013646268592994
24,0.13513720035552979,0.009324677686580326,0.011660277843475342,0.002647095277250668,50,log2,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'log2'}",-6.227723408581026,-7.7807565892036825,-5.429424206720355,-36.90122069270163,-14.084781224301672,13.200181809699181,11,-2.242209863483694,-2.1437145033501213,-2.2062321833306053,-1.2334274383078272,-1.9563959971180622,0.418891228707781
25,0.18523746728897095,0.011405256329143814,0.010886788368225098,0.002891340114032777,100,0.5,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 0.5}",-6.537216745981137,-11.329448221673708,-5.774423851439726,-36.34989246441428,-14.997745320877213,12.510203774744264,25,-2.365474786518089,-2.42712639600813,-2.2541889942588966,-1.287624954052654,-2.0836037827094427,0.46371884226998444
26,0.2271224856376648,0.013094527138804291,0.009125113487243652,0.002903670566706764,100,0.75,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 0.75}",-6.702297020559206,-8.90450133479317,-5.994624036820796,-36.893809120125404,-14.623807878074643,12.902292147995023,21,-2.331037305024938,-2.303392225754432,-2.4129355232701926,-1.291505128158683,-2.0847175455520612,0.45972954540490757
27,0.2273038625717163,0.028279717646661325,0.009483873844146729,0.0035255555459702214,100,1.0,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 1.0}",-7.154606538653312,-12.086194253900485,-5.9574675453889325,-37.09488480275079,-15.57328828517338,12.636031341932462,29,-2.5655041230090485,-2.7656381072380056,-2.658755729072949,-1.3110433475489978,-2.3252353267172503,0.5898103366673575
28,0.12200844287872314,0.006295915482987112,0.010317027568817139,0.0037453850553580206,100,sqrt,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 'sqrt'}",-6.338568038103428,-8.124062292163,-5.742310819389924,-37.13350098462203,-14.334610533569595,13.192086882157058,14,-2.264527907922193,-2.120959125675859,-2.3355889732211197,-1.2162609351535598,-1.9843342354931828,0.45013646268592994
29,0.10895437002182007,0.011958154337842416,0.007147431373596191,0.0008946416694057142,100,log2,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 'log2'}",-6.227723408581026,-7.7807565892036825,-5.429424206720355,-36.90122069270163,-14.084781224301672,13.200181809699181,11,-2.242209863483694,-2.1437145033501213,-2.2062321833306053,-1.2334274383078272,-1.9563959971180622,0.418891228707781
0,0.059490203857421875,0.003292047013760848,0.00563579797744751,0.002248948079327792,1,0.5,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.5}",-40.119795189788334,-5.60580407496244,-6.292090863880743,-5.195168192830471,-14.303214580365498,14.910360458927855,3,-5.613110508983158,-16.813151179220394,-16.58570637562686,-16.91077048840599,-13.980684638059099,4.83246067899116
1,0.08005833625793457,0.00751556246178797,0.008343935012817383,0.0038127422426689123,1,0.75,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.75}",-40.11394746289089,-5.848779977040737,-6.15675538985473,-5.260970894081344,-14.345113430966926,14.881123467039114,4,-5.5740593654964865,-16.6595699081854,-16.459194131499768,-16.84487689763802,-13.884425075704918,4.7999301494739735
2,0.07921576499938965,0.0035089810691630277,0.006064414978027344,0.0018510050990478114,1,1.0,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 1.0}",-40.100703362764136,-6.137943746966331,-6.158291584828425,-5.346335881582833,-14.43581864403543,14.821244773448273,5,-5.5541071455381745,-16.661015975334045,-16.448862344418078,-16.860213774491406,-13.881049809945425,4.809762602168517
3,0.06859099864959717,0.008009956884476008,0.008295238018035889,0.003597988377430798,1,sqrt,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'sqrt'}",-40.55274418965061,-5.714917655857083,-6.7513274976675905,-5.331278185210688,-14.587566882096493,14.999998875289796,6,-5.856446104841836,-17.346588580758784,-16.993602574661587,-17.49315137109022,-14.422447157838107,4.948915074132884
4,0.07682526111602783,0.008734254266196196,0.0070337653160095215,0.0023514339669531772,1,log2,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'log2'}",-40.63270099716851,-5.7794090544746135,-6.809101844436607,-5.345844989959191,-14.64176422150973,15.015282613521583,7,-5.911099621208356,-17.46466176508137,-17.075653589278588,-17.530138854694474,-14.495388457565696,4.959185339436835
5,0.09247106313705444,0.013816831607092711,0.0073209404945373535,0.0047442430601757415,3,0.5,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.5}",-39.44464474860727,-5.281838232499321,-6.060278124419285,-10.69289562025803,-15.369914181445974,14.052631020285084,14,-4.641731567592175,-11.24883295220709,-12.010965766840135,-10.012915898939559,-9.47861154639474,2.882160248576287
6,0.13235127925872803,0.05400782511978871,0.01056903600692749,0.007333617698516395,3,0.75,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.75}",-39.39643402303804,-5.286708571257549,-6.118632801148079,-14.866143971136744,-16.4169798416451,13.787669279930176,24,-4.559739320385864,-8.838757349848974,-10.733364997963564,-8.697339997123356,-8.20730041633044,2.254139573588005
7,0.0931897759437561,0.006006491164763129,0.00940549373626709,0.004936309696020707,3,1.0,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 1.0}",-39.41939978375386,-5.242719023866031,-6.04145260941522,-21.249244603276747,-17.988204005077964,13.920333999253618,26,-4.512803948519681,-7.863634918319076,-9.58328933688748,-8.063782384908261,-7.505877647158624,1.8515788840593563
8,0.06233477592468262,0.005636088631873898,0.005938112735748291,0.002072104206243736,3,sqrt,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'sqrt'}",-39.86703624949444,-5.274231021928483,-6.326837718759269,-5.315034325026044,-14.195784828802061,14.827300242831715,1,-5.150173603582183,-15.675068084840756,-15.280521584267145,-15.235363700575661,-12.835281743316436,4.440294609208145
9,0.07120484113693237,0.011059133287293967,0.0053781867027282715,0.0015230327692268065,3,log2,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'log2'}",-39.97990856257012,-5.379066365697534,-6.319499115824268,-5.268405541160273,-14.236719896313046,14.868446758444327,2,-5.307623409790167,-15.839997895956817,-15.884536674600563,-15.82847780373433,-13.21515894602047,4.565465767032163
10,0.11582154035568237,0.013610594284947717,0.008445918560028076,0.0018060032476626472,10,0.5,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.5}",-40.09615193648371,-5.395798742018334,-5.235452354376809,-12.032335924941096,-15.689934739454987,14.355372729662099,19,-2.0018158265634107,-3.6806381879883725,-4.485452702489355,-4.043574288198495,-3.5528702513099084,0.9397599366640638
11,0.143588125705719,0.007134303254864181,0.008863210678100586,0.003447436959407974,10,0.75,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.75}",-40.40273177831316,-5.418695150333715,-5.249902562114968,-16.11426610387728,-16.79639889865978,14.322167934789393,25,-1.9014955876122115,-3.6253603703908706,-4.283469579377317,-4.063569790087603,-3.4684738318670005,0.9351993733809143
12,0.17382079362869263,0.00502987745062986,0.006154894828796387,0.0008915626105263637,10,1.0,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 1.0}",-40.377967537419686,-5.35292227493333,-5.181376425136146,-23.375555764535562,-18.571955500506178,14.599890272217259,30,-1.8778842081928822,-3.727857516326364,-4.399745796328199,-4.071447050834535,-3.5192336429204953,0.976958697644664
13,0.08541619777679443,0.006031843470358636,0.0071402788162231445,0.0022231497401719678,10,sqrt,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'sqrt'}",-39.77963150690713,-4.942712228897904,-5.6970221609775935,-10.867645086896417,-15.321752745919762,14.303730539723107,13,-2.6243746293746217,-5.336390587705971,-5.662811475758107,-5.259038388813493,-4.7206537704130485,1.2197373902191078
14,0.08005362749099731,0.001542828320668805,0.011682689189910889,0.0042462509959747975,10,log2,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'log2'}",-39.696105213647144,-5.049647011718844,-5.571083358715376,-9.093491787919461,-14.852581843000207,14.427504263996436,8,-2.913063275295997,-6.156877148227396,-6.930852445909633,-6.071620707520346,-5.518103394238343,1.5408201735752192
15,0.16167372465133667,0.002319882408592433,0.011070787906646729,0.002293596516599965,30,0.5,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.5}",-40.34417850617212,-5.161588556720861,-5.647016124664294,-10.121695175598822,-15.318619590789025,14.577309554899784,12,-1.0673053207095318,-2.753005334118301,-3.367218728784765,-2.910889585073734,-2.524604742171583,0.8710773135157607
16,0.1952325701713562,0.00881482406431733,0.010627448558807373,0.00337556597846862,30,0.75,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.75}",-40.35911989132252,-5.486744095213791,-5.542845133312386,-12.481462956373868,-15.967543019055642,14.366830275065515,21,-1.0885023551412965,-2.7404100720127813,-3.5109601448582675,-3.061030296435459,-2.600225717111951,0.9147044925404524
17,0.2471257448196411,0.013193906948024215,0.01563948392868042,0.010418383456311825,30,1.0,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 1.0}",-40.81615755724003,-5.4253140483645685,-5.59517619748404,-20.37108336978331,-18.051932793217986,14.475761416216962,27,-1.1014382296685976,-2.780360235468937,-3.488250026981874,-3.1854845981566995,-2.638883272569027,0.9224898215707451
18,0.1125134825706482,0.0013089250060516696,0.008424758911132812,0.0023437167527609317,30,sqrt,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 'sqrt'}",-40.279766790084715,-5.439140539085526,-5.6550668548595135,-11.701666864278323,-15.76891026207702,14.372878344204954,20,-1.0487826200645876,-2.754835473748271,-3.2769096583919697,-2.804025318219159,-2.4711382676059968,0.8461177541484644
19,0.1015247106552124,0.013416373700529671,0.008600234985351562,0.003534201130630779,30,log2,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 'log2'}",-39.873958013818665,-5.2246698226237624,-5.759362719686008,-9.218874829664548,-15.019216346448246,14.431564155172751,11,-1.066076609873012,-2.513019242521876,-3.3498602062575795,-2.743747903390501,-2.418175990510742,0.8383317550201957
20,0.16270452737808228,0.008882194739212392,0.007025957107543945,0.0005388974304859042,50,0.5,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 0.5}",-40.46505339258141,-5.206047031892195,-5.559653347432862,-10.478574781590176,-15.427332138374162,14.604994342081135,15,-1.0598721744948496,-2.7852689180979664,-3.3371441404091065,-2.9444012914336644,-2.5316716311088965,0.8731604892870204
21,0.19804596900939941,0.013780108214560369,0.010569751262664795,0.006004038415497523,50,0.75,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 0.75}",-40.32531290416101,-5.532082707788879,-5.573632430239706,-12.877002607111566,-16.07700766232529,14.315521934402398,22,-1.089690388128974,-2.7219834511375836,-3.4839307916126003,-3.052391391764094,-2.5869990056608128,0.9057083689506996
22,0.2564923167228699,0.023724678411204392,0.012849509716033936,0.0062296797957315875,50,1.0,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 1.0}",-40.84667588712041,-5.427561327858894,-5.578091544844005,-20.419595635522246,-18.06798109883639,14.492899815464785,28,-1.0987444004346845,-2.8646169308137672,-3.5190042538658766,-3.1847376562756673,-2.6667758103474988,0.9344037410562402
23,0.1170804500579834,0.02108137594511846,0.012201011180877686,0.003351134676548117,50,sqrt,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'sqrt'}",-40.24491692803681,-5.462861937955771,-5.617331424380587,-11.253275479108186,-15.64459644237034,14.393342463264693,17,-1.0485037543819418,-2.7604692537757693,-3.2902396672353946,-2.806334420998448,-2.4763867740978887,0.8501139268675361
24,0.10107570886611938,0.01979352242569407,0.00884026288986206,0.002583097142891803,50,log2,"{'randomforestregressor__max_depth': 50, 'randomforestregressor__max_features': 'log2'}",-39.92860247669154,-5.200127331113236,-5.778158350085839,-9.079545026907896,-14.996608296199627,14.470373442461577,9,-1.045341950919683,-2.60208314430882,-3.3809933858768644,-2.6720983564144736,-2.42512920937996,0.852906157967158
25,0.15881848335266113,0.016603822557340525,0.00701981782913208,0.0008913786822963979,100,0.5,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 0.5}",-40.46505339258141,-5.206047031892195,-5.559653347432862,-10.478574781590176,-15.427332138374162,14.604994342081135,15,-1.0598721744948496,-2.7852689180979664,-3.3371441404091065,-2.9444012914336644,-2.5316716311088965,0.8731604892870204
26,0.18831408023834229,0.01605906909090148,0.007760822772979736,0.0020635033629786627,100,0.75,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 0.75}",-40.32531290416101,-5.532082707788879,-5.573632430239706,-12.877002607111566,-16.07700766232529,14.315521934402398,22,-1.089690388128974,-2.7219834511375836,-3.4839307916126003,-3.052391391764094,-2.5869990056608128,0.9057083689506996
27,0.22299975156784058,0.020901422815948967,0.009834766387939453,0.0058820146782891285,100,1.0,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 1.0}",-40.84667588712041,-5.427561327858894,-5.578091544844005,-20.419595635522246,-18.06798109883639,14.492899815464785,28,-1.0987444004346845,-2.8646169308137672,-3.5190042538658766,-3.1847376562756673,-2.6667758103474988,0.9344037410562402
28,0.1241157054901123,0.023160795309167297,0.0068187713623046875,0.0005576792765377188,100,sqrt,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 'sqrt'}",-40.24491692803681,-5.462861937955771,-5.617331424380587,-11.253275479108186,-15.64459644237034,14.393342463264693,17,-1.0485037543819418,-2.7604692537757693,-3.2902396672353946,-2.806334420998448,-2.4763867740978887,0.8501139268675361
29,0.10180020332336426,0.00728067716899863,0.00898510217666626,0.00251683199865256,100,log2,"{'randomforestregressor__max_depth': 100, 'randomforestregressor__max_features': 'log2'}",-39.92860247669154,-5.200127331113236,-5.778158350085839,-9.079545026907896,-14.996608296199627,14.470373442461577,9,-1.045341950919683,-2.60208314430882,-3.3809933858768644,-2.6720983564144736,-2.42512920937996,0.852906157967158
0,0.053583383560180664,0.0027847883782768697,0.007000088691711426,0.0028057428243334786,1,0.5,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.5}",-4.536941800132435,-8.182760934154608,-6.913673197373123,-6.186951886945015,-6.455081954651296,1.3177951253613525,26,-6.94910903234673,-5.715771003327767,-6.138136772952986,-6.459536985937459,-6.315638448641235,0.4509267031001868
1,0.07048958539962769,0.007775512833866065,0.005326330661773682,0.0017618759343514183,1,0.75,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 0.75}",-4.53974180205203,-8.227947264015109,-6.927522893172139,-6.189207625943734,-6.471104896295753,1.3327079542912814,28,-6.926112330678888,-5.674456282624136,-6.1078082499410655,-6.424149546947711,-6.28313160254795,0.45676421719641097
2,0.081379234790802,0.01926585049025349,0.00620877742767334,0.0031678106370211945,1,1.0,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 1.0}",-4.513024389050885,-8.263244487182538,-6.906929515688975,-6.19780114950673,-6.4702498853572825,1.3518948460197928,27,-6.913226007060369,-5.668524827417973,-6.108256682612066,-6.417006865505492,-6.276753595648975,0.45362472220990374
3,0.06659060716629028,0.011894749205989853,0.00820082426071167,0.006676535906461688,1,sqrt,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'sqrt'}",-4.719566597871167,-8.292796324442257,-7.2838520884606055,-6.41023103720115,-6.676611511993795,1.3116571406946265,29,-7.259434747473004,-5.990265242166746,-6.449320394018977,-6.668778262224403,-6.591949661470783,0.45656495219635135
4,0.0632176399230957,0.013007646279274627,0.005200564861297607,0.001073421970702294,1,log2,"{'randomforestregressor__max_depth': 1, 'randomforestregressor__max_features': 'log2'}",-4.776750476055942,-8.368332230723409,-7.3444633529392185,-6.466838813184022,-6.739096218225648,1.3177446887222215,30,-7.32226806249791,-6.100796906273088,-6.50867946315488,-6.713106630884415,-6.661212765702573,0.4407435259169661
5,0.08925521373748779,0.006192958039328248,0.00520634651184082,0.0007655879890673778,3,0.5,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.5}",-4.129770684895893,-7.734827561611106,-6.259416027554567,-5.578692034170656,-5.925676577058056,1.297120421571619,22,-5.796755102090117,-4.690685551607855,-5.261514240029049,-5.457171391072637,-5.301531571199915,0.4013117072559915
6,0.0952521562576294,0.006986740660224401,0.008031189441680908,0.0027997419809015845,3,0.75,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 0.75}",-4.275143761831522,-7.82834938035666,-6.232582585759134,-5.473269514818372,-5.952336310691423,1.2884528370397725,23,-5.716582253485724,-4.540492191238795,-5.161168235962407,-5.43086663095906,-5.2122773279114964,0.4347447959721506
7,0.10101789236068726,0.00431169023608407,0.0045316219329833984,4.396286028781946e-05,3,1.0,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 1.0}",-4.312913450230809,-7.809263813341782,-6.125364461767768,-5.410849914278466,-5.914597909904707,1.2701709113825583,21,-5.655504949567655,-4.494494703135697,-5.137840218768961,-5.4360427377993625,-5.180970652317919,0.4368506698981667
8,0.0675402283668518,0.004084247899446741,0.006896615028381348,0.0020129456453036277,3,sqrt,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'sqrt'}",-4.242809449876473,-7.888053680405491,-6.595227916312728,-5.900927056880643,-6.156754525868834,1.315132039419523,24,-6.433242471744709,-5.149470448480722,-5.723508585899654,-5.941003503755573,-5.811806252470165,0.4608036728190442
9,0.06390845775604248,0.004273587817262471,0.01148921251296997,0.0025669904810001164,3,log2,"{'randomforestregressor__max_depth': 3, 'randomforestregressor__max_features': 'log2'}",-4.266648776176883,-8.000508782740548,-6.761761776622985,-6.071896192003051,-6.275203881885867,1.3499114059151542,25,-6.54443248885882,-5.412039130090771,-5.824049198216438,-6.084543571084674,-5.966266097062675,0.41099243140838804
10,0.12766790390014648,0.0018024995914610144,0.007247507572174072,0.0012064880779324055,10,0.5,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.5}",-3.9950967898760905,-7.1868433058099495,-6.348271354182882,-5.187201334114019,-5.679353195995735,1.2040464100532895,9,-2.5229578660491474,-1.9906029540419898,-2.2701641367128755,-2.4576499609443556,-2.310343729437092,0.20661102345343677
11,0.1471099853515625,0.003213524086545956,0.007322490215301514,0.0020012677963039778,10,0.75,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 0.75}",-3.975132958323132,-7.300776292583439,-6.291842166104378,-5.17557590462104,-5.685831830407997,1.2411834960668693,10,-2.4662583063635717,-1.8943459291082183,-2.1347999185547737,-2.44686555847269,-2.2355674281248135,0.23688150179317408
12,0.1873360276222229,0.007312483686011523,0.009174466133117676,0.0022401184044215402,10,1.0,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 1.0}",-4.01342355888161,-7.296136055244356,-6.420219394485345,-5.085665762271795,-5.703861192720776,1.253819494104675,11,-2.425620276921576,-1.906525001783561,-2.0981367317565307,-2.365825831746831,-2.1990269605521244,0.2091068079983338
13,0.0842294692993164,0.0032962557010713205,0.01099848747253418,0.00277719403978487,10,sqrt,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'sqrt'}",-3.7102470075279137,-7.33468763579443,-5.744403015959216,-5.274878731234445,-5.516054097629001,1.2921567221759125,1,-3.4359897150970746,-2.6540772202762657,-3.0022417711106697,-3.138504849494436,-3.0577033889946117,0.2809001137715855
14,0.08273547887802124,0.0038908202359871943,0.00699847936630249,0.002990561972061288,10,log2,"{'randomforestregressor__max_depth': 10, 'randomforestregressor__max_features': 'log2'}",-3.7275540274756027,-7.3307484428811485,-5.974749577896469,-5.393441913515209,-5.606623490442107,1.2927173027465875,5,-3.815043829096266,-2.9864286104456186,-3.271689630275288,-3.213195362721672,-3.321589358134711,0.30416660023147923
15,0.16460788249969482,0.011757719250968083,0.010348200798034668,0.0038317843888944557,30,0.5,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.5}",-4.145197108537345,-7.171910469972121,-6.545599323832425,-5.247380410281125,-5.777521828155754,1.1704482727800147,12,-1.2772190293414374,-0.955679183129345,-1.1628727622600894,-1.2124154358650434,-1.1520466026489788,0.12040546250967298
16,0.20903319120407104,0.0025745068068249474,0.008190512657165527,0.0016192099504159132,30,0.75,"{'randomforestregressor__max_depth': 30, 'randomforestregressor__max_features': 0.75}",-4.1624702215536304,-7.367593974177892,-6.688775513033051,-5.265240079503203,-5.871019947066944,1.244444594667516,20,-1.2937163733881505,-0.9572626179191087,-1.1765419777424604,-1.2148934208226054,-1.1606035974680813,0.12476776623262756
